goods_nomenclature_item_id,productline_suffix,referenced_class,title,indent
1604000000,80,Heading,brisling (sprats) prepared or preserved,
1604000000,80,Heading,caviar and caviar substitutes,
1604000000,80,Heading,fish - in airtight containers,
1604000000,80,Heading,fish - paste,
1604000000,80,Heading,fish - prepared or preserved,
1604000000,80,Heading,herring - prepared or preserved,
1604000000,80,Heading,pastes - fish,
1604000000,80,Heading,roes,
1604000000,80,Heading,"salmon - canned, prepared or otherwise preserved",
1604000000,80,Heading,"tuna (tunny), canned",
1605000000,80,Heading,norway lobsters (dublin bay prawns),
1605000000,80,Heading,oysters,
1605000000,80,Heading,prawns,
1605000000,80,Heading,shellfish,
1605000000,80,Heading,shrimps,
1605000000,80,Heading,squid,
1605000000,80,Heading,whelks,
1605000000,80,Heading,winkles,
1701000000,80,Heading,brown sugar,
1701000000,80,Heading,icing sugar,
1701000000,80,Heading,"sugar(s) - beet and cane, solid",
1701000000,80,Heading,sugar(s) - chemically pure,
1701000000,80,Heading,"sugar(s) - flavoured or coloured, not containing cocoa",
1701000000,80,Heading,sugar(s) - sucrose,
1702000000,80,Heading,artificial - honey,
1702000000,80,Heading,caramel,
1702000000,80,Heading,glucose,
1702000000,80,Heading,"honey, artificial",
1702000000,80,Heading,isoglucose,
1702000000,80,Heading,jaggery,
1702000000,80,Heading,lactose,
1702000000,80,Heading,maple sugar and syrup,
1702000000,80,Heading,sugar(s) - chemically pure,
1702000000,80,Heading,"sugar(s) - flavoured or coloured, not containing cocoa",
1702000000,80,Heading,sugar(s) - invert,
1702000000,80,Heading,sugar(s) - syrups,
1703000000,80,Heading,molasses,
1704000000,80,Heading,"candy, not containing cocoa",
1704000000,80,Heading,"caramels, confectionery (not containing cocoa)",
1704000000,80,Heading,chewing gum (sugar),
1704000000,80,Heading,chocolate - white,
1704000000,80,Heading,compressed tablets (confectionery),
1704000000,80,Heading,confectionery liquorice,
1704000000,80,Heading,confectionery sugar (not containing cocoa,
1704000000,80,Heading,cough sweets ,
1704000000,80,Heading,fondants (not containing cocoa),
1704000000,80,Heading,"gum, confectionery (not containing cocoa)",
1704000000,80,Heading,jellies confectionery,
1704000000,80,Heading,"lozenges, confectionery",
1704000000,80,Heading,marzipan,
1704000000,80,Heading,nougat,
1704000000,80,Heading,panned and sugar coated goods,
1704000000,80,Heading,pastes and masses for making confectionery,
1704000000,80,Heading,"pastilles, confectionery",
1704000000,80,Heading,"snacks: candy, not containing cocoa",
1704000000,80,Heading,"sugar(s) - confectionery, not containing cocoa",
1704000000,80,Heading,"sweets, boiled",
1704000000,80,Heading,"toffees, not chocolate covered",
1704000000,80,Heading,white chocolate,
1704900000,80,Subheading,fudge,
1801000000,80,Heading,beans - cocoa,
1801000000,80,Heading,cocoa - beans,
1802000000,80,Heading,cocoa - shells and husks,
1802000000,80,Heading,cocoa - skins,
1802000000,80,Heading,cocoa - waste,
1803000000,80,Heading,cocoa -paste,
1803000000,80,Heading,paste cocoa,
1804000000,80,Heading,"body oil, cocoa butter, fat and oil",
1804000000,80,Heading,"butter, cocoa",
1804000000,80,Heading,cocoa - butter,
1804000000,80,Heading,fat - cocoa,
1804000000,80,Heading,oil - cocoa,
1805000000,80,Heading,"cocoa - powder, unsweetened",
1806000000,80,Heading,chocolate bar,
1806000000,80,Heading,chocolate - confectionery,
1806000000,80,Heading,chocolate - couverture,
1806000000,80,Heading,chocolate - milk crumb,
1806000000,80,Heading,chocolate - moulded,
1806000000,80,Heading,chocolate - preparations,
1806000000,80,Heading,cocoa - preparations,
1806000000,80,Heading,confectionery chocolate,
1806000000,80,Heading,"couverture, chocolate",
1806000000,80,Heading,hot chocolate,
1806000000,80,Heading,snacks: chocolate - confectionery,
1901000000,80,Heading,extracts - malt,
1901000000,80,Heading,flour preparations,
1901000000,80,Heading,malt extract,
1901000000,80,Heading,malt preparations,
1901000000,80,Heading,wheat flakes,
1902000000,80,Heading,bermicelli,
1902000000,80,Heading,macaroni,
1902000000,80,Heading,pasta,
1902000000,80,Heading,spaghetti,
1903000000,80,Heading,"manioc, prepared foodstuff",
1903000000,80,Heading,"sago and tapioca, substitute starches, prepared",
1903000000,80,Heading,sago - prepared,
1903000000,80,Heading,tapioca and substitutes,
1904000000,80,Heading,cereals - prepared by swelling or roasting,
1904000000,80,Heading,cornflakes,
1904000000,80,Heading,granola,
1904000000,80,Heading,puffed rice,
1904900000,80,Subheading,porridge,
1905000000,80,Heading,biscuits,
1905000000,80,Heading,biscuits covered in chocolate,
1905000000,80,Heading,bread and breadcrumbs,
1905000000,80,Heading,"cachets, empty for pharmaceutical use",
1905000000,80,Heading,cakes,
1905000000,80,Heading,communion wafers,
1905000000,80,Heading,cornets -ice cream,
1905000000,80,Heading,crispbread,
1905000000,80,Heading,gingerbread,
1905000000,80,Heading,gluten bread for diabetics,
1905000000,80,Heading,matzos,
1905000000,80,Heading,meringues,
1905000000,80,Heading,oatcakes,
1905000000,80,Heading,pastry,
1905000000,80,Heading,rusks,
1905000000,80,Heading,sealing wafers of cereal flour,
1905000000,80,Heading,ships biscuits,
1905000000,80,Heading,waffles and wafers,
1905310000,80,Subheading,shortbread,
1905907000,80,Subheading,pizza,
2000000000,80,Chapter,"vegetables, edible - frozen",
2000000000,80,Chapter,"vegetables, edible - otherwise prepared or preserved",
2001000000,80,Heading,"chutney, mango",
2001000000,80,Heading,"fruit, edible, including peel and nuts - prepared or preserved by vinegar or acetic acid",
2001000000,80,Heading,mango chutney,
2001000000,80,Heading,"vegetables, edible - prepared or preserved by vinegar or acetic acid",
2001902000,80,Commodity,"chillies, prepared or preserved by vinegar",
2002000000,80,Heading,canned vegetables,
2002000000,80,Heading,"juice, tomato (dry weight content 7% or more)",
2002000000,80,Heading,tomato juice (dry weight content 7% or more),
2002000000,80,Heading,"tomato pulp, paste and puree",
2005000000,80,Heading,ginger preserved in syrup,
2005000000,80,Heading,popodoms,
2005000000,80,Heading,potato crisps,
2005590000,80,Commodity,baked beans,
2006000000,80,Heading,"crystallised fruit, fruit peel and parts of plants",
2006000000,80,Heading,"drained fruit, fruit peel and parts of plants",
2006000000,80,Heading,"fruit, edible, including peel and nuts - drained glace or crystallised",
2006000000,80,Heading,"giner, drained, glace or crystallised",
2006000000,80,Heading,"glace fruit, fruit peel and parts of plants",
2007000000,80,Heading,"fruit, edible, including peel and nuts - jams and jellies",
2007000000,80,Heading,"fruit, edible, including peel and nuts - marmalade",
2007000000,80,Heading,"fruit, edible, including peel and nuts - puree and pastes",
2007000000,80,Heading,fruit jelly,
2007000000,80,Heading,jam,
2007000000,80,Heading,"jelly, fruit",
2007000000,80,Heading,marmalades,
2007000000,80,Heading,"paste, fruit (not confectionery)",
2007000000,80,Heading,puree fruit,
2008000000,80,Heading,almond nuts - roasted or salted,
2008000000,80,Heading,canned fruit and nuts,
2008000000,80,Heading,"cashew kernels, salted or roasted",
2008000000,80,Heading,"fruit, edible, including peel and nuts - otherwise prepared or preserved",
2008000000,80,Heading,"groundnuts, roasted",
2008000000,80,Heading,"nuts, roasted or salted",
2008000000,80,Heading,peanut butter,
2008111000,80,Commodity,peanutbutter,
2008205100,80,Subheading,banana chips,
2009000000,80,Heading,citrus fruit juice (no added water),
2009000000,80,Heading,"fruit, edible, including peel and nuts - juices",
2009000000,80,Heading,"fruit juice, concentrates",
2009000000,80,Heading,grape juice,
2009000000,80,Heading,grape must,
2009000000,80,Heading,"juice, fruit or vegetable",
2009000000,80,Heading,"must, grape",
2009000000,80,Heading,tomato juice (dry weight content under 7%),
2009000000,80,Heading,"vegetables, edible - juices (excluding tomato juice of a dry weight content of 7% or more)",
2101000000,80,Heading,"chicory, roasted",
2101000000,80,Heading,"coffee - extracts, essences and concentrates",
2101000000,80,Heading,coffee - instant,
2101000000,80,Heading,coffee - substitutes not containing coffee,
2101000000,80,Heading,essences,
2101000000,80,Heading,extracts - chicory,
2101000000,80,Heading,extracts - coffee,
2101000000,80,Heading,instant coffee,
2101000000,80,Heading,"mate, extracts, essences and concentrates",
2101000000,80,Heading,"tea, extracts, essences and concentrates",
2102000000,80,Heading,"baking powder, prepared",
2102000000,80,Heading,"yeast, natural",
2103000000,80,Heading,"condiments, mixed",
2103000000,80,Heading,mayonnaise,
2103000000,80,Heading,mustard - flour,
2103000000,80,Heading,mustard - prepared,
2103000000,80,Heading,"salad cream, mayonnaise and dressing",
2103000000,80,Heading,"sauces, spicy",
2103000000,80,Heading,"seasonings, mixed",
2103000000,80,Heading,tomato ketchup,
2103900000,80,Subheading,gravy,
2103900000,80,Subheading,marmite,
2103900000,80,Subheading,pesto,
2104000000,80,Heading,broths,
2104000000,80,Heading,snacks: homogenised composite food preparations,
2104000000,80,Heading,soups,
2104000000,80,Heading,"vegetables, edible - otherwise prepared or preserved",
2105000000,80,Heading,ice-cream,
2106000000,80,Heading,cheese fondues,
2106000000,80,Heading,chewing gum (sugar free),
2106000000,80,Heading,"cordials, non alcoholic concentrates",
2106000000,80,Heading,food supplements to maintain general health or well being,
2106000000,80,Heading,"fruit squashes, non alcoholic concentrated",
2106000000,80,Heading,"jelly, table",
2106000000,80,Heading,protein concentrates,
2106000000,80,Heading,protein hydrolysates,
2106000000,80,Heading,saccharin - preparations - containing foodstuffs,
2106000000,80,Heading,sugar(s) - invert,
2106000000,80,Heading,sugar(s) - sucrose,
2106000000,80,Heading,sugar(s) - syrups,
2106000000,80,Heading,sweet fat,
2106000000,80,Heading,"sweets, sugarless, containing synthetic sweetening agents",
2106000000,80,Heading,"table jelly crystals, powders and squares",
2106000000,80,Heading,vitamin food supplements,
2106000000,80,Heading,"yeast, autolysed",
2106902090,80,Commodity,tofu,
2106909849,80,Commodity,tofu,
2201000000,80,Heading,carbonated drinks,
2201000000,80,Heading,fizzy drinks,
2201000000,80,Heading,mineral water,
2201000000,80,Heading,spa waters,
2201000000,80,Heading,water (mineral or aerated),
2202000000,80,Heading,"aerated waters, flavoured or sweetened",
2202000000,80,Heading,energy drinks,
2202000000,80,Heading,Flavoured milk,
2202000000,80,Heading,Flavoured water,
2202000000,80,Heading,milk fresh - flavoured,
2202000000,80,Heading,"non-alcoholic beverages, ready for consumption",
2202000000,80,Heading,"spa waters, flavoured",
2202100000,80,Commodity,cola beverage,
2202100000,80,Commodity,lemonade,
2203000000,80,Heading,"beer, malt",
2203000000,80,Heading,bitter,
2203000000,80,Heading,lager,
2203000000,80,Heading,stout,
2204000000,80,Heading,champagne,
2204000000,80,Heading,madeira wines,
2204000000,80,Heading,"must, grape",
2204000000,80,Heading,port (wine),
2204000000,80,Heading,red wine,
2204000000,80,Heading,rosé wine,
2204000000,80,Heading,sherry,
2204000000,80,Heading,wine,
2205000000,80,Heading,aperitifs,
2205000000,80,Heading,martini,
2205000000,80,Heading,vermouths,
2206000000,80,Heading,cider,
2206000000,80,Heading,made wine,
2206000000,80,Heading,mead,
2206000000,80,Heading,perry,
2206000000,80,Heading,shandy,
2207000000,80,Heading,ethanol,
2207000000,80,Heading,ethyl alcohol,
2207000000,80,Heading,methylated spirits,
2207000000,80,Heading,spirits - methylated and neutral,
2208000000,80,Heading,aperitifs,
2208000000,80,Heading,armagnac,
2208000000,80,Heading,brandy,
2208000000,80,Heading,calvados,
2208000000,80,Heading,cognac,
2208000000,80,Heading,gin,
2208000000,80,Heading,liqueurs,
2208000000,80,Heading,rum,
2208000000,80,Heading,spirits - beverages,
2208000000,80,Heading,vodka,
2208000000,80,Heading,whisky,
2209000000,80,Heading,balsamic vinegar,
2209000000,80,Heading,malt vinegar,
2209000000,80,Heading,vinegar (including substitutes),
2301000000,80,Heading,fish - meal and flour (animal foods),
2301000000,80,Heading,flours and meals (animal foods),
2301000000,80,Heading,greaves,
2301000000,80,Heading,herring - meal,
2301000000,80,Heading,meal - fish,
2301000000,80,Heading,meal - herring,
2301000000,80,Heading,meal - meat,
2301000000,80,Heading,meat - meal,
2302000000,80,Heading,bagasse,
2302000000,80,Heading,"brans, sharps and other residues - cereals",
2302000000,80,Heading,"brans, sharps and other residues - leguminous vegetables",
2302000000,80,Heading,"brans, sharps and other residues - rice",
2302000000,80,Heading,meal - rice,
2302000000,80,Heading,sharps,
2303000000,80,Heading,beet pulp,
2303000000,80,Heading,dregs - brewing,
2304000000,80,Heading,"cake, oil-seed",
2304000000,80,Heading,meal - soya bean,
2304000000,80,Heading,oil seed cake,
2304000000,80,Heading,soya bean cake and meal ,
2305000000,80,Heading,groundnut cake and meal,
2305000000,80,Heading,meal - ground nut,
2305000000,80,Heading,oil seed cake,
2306000000,80,Heading,cotton seed cake and meal,
2306000000,80,Heading,linseed cake and meal,
2306000000,80,Heading,meal - cotton seed,
2306000000,80,Heading,meal - rape seed,
2306000000,80,Heading,meal - sunflower,
2306000000,80,Heading,oil seed cake,
2306000000,80,Heading,rape seed cake and meal,
2306000000,80,Heading,sunflower seed cake and meal,
2307000000,80,Heading,argol,
2307000000,80,Heading,"lees, wine",
2307000000,80,Heading,wine lees,
2308000000,80,Heading,acorns,
2308000000,80,Heading,"apple pomade, dried",
2308000000,80,Heading,"citrus fruit, waste, dried",
2308000000,80,Heading,grape marc,
2308000000,80,Heading,horse chestnuts,
2309000000,80,Heading,cat food,
2309000000,80,Heading,dog chews,
2309000000,80,Heading,dog food,
2309000000,80,Heading,fish - soluble,
2309000000,80,Heading,"forage, sweetened or unsweetened",
2309000000,80,Heading,herring - liquidities,
2309000000,80,Heading,marine mammal soluble,
2309000000,80,Heading,pet food,
2309000000,80,Heading,solubles - fish,
2309000000,80,Heading,solubles - marine mammal,
2309000000,80,Heading,vitamin supplements for animal feeding,
2309900000,80,Subheading,bird feed,
2401000000,80,Heading,tobacco - unmanufactured,
2402000000,80,Heading,cheroots,
2402000000,80,Heading,cigarettes,
2402000000,80,Heading,cigarillos,
2402000000,80,Heading,cigars,
2402000000,80,Heading,tobacco - manufactured,
2403000000,80,Heading,molasses - smoking,
2403000000,80,Heading,snuff,
2403000000,80,Heading,tobacco - chewing,
2403000000,80,Heading,tobacco - manufactured,
2403000000,80,Heading,tobacco - smoking,
2500000000,80,Chapter,mineral products (crude),
2501000000,80,Heading,brine,
2501000000,80,Heading,denatured salt,
2501000000,80,Heading,evaporated salt,
2501000000,80,Heading,rock salt,
2501000000,80,Heading,saline,
2501000000,80,Heading,salt,
2501000000,80,Heading,sea salt,
2501000000,80,Heading,sodium chloride,
2501009100,80,Commodity,pink salt,
2502000000,80,Heading,fool's gold,
2502000000,80,Heading,"iron - pyrites, unroasted",
2503000000,80,Heading,sulphur - other,
2503000000,80,Heading,unrefined sulphur,
2504000000,80,Heading,graphite - natural,
2505000000,80,Heading,"sands, natural ",
2506000000,80,Heading,"quartz and quartzite, crude other than precious stone",
2507000000,80,Heading,china clay,
2507000000,80,Heading,clay,
2507000000,80,Heading,kaolin,
2508000000,80,Heading,andalusite,
2508000000,80,Heading,ball clay,
2508000000,80,Heading,bentonite,
2508000000,80,Heading,charmotte earth,
2508000000,80,Heading,dinas earth,
